latitude,longitude,value,date,variable
20.0,93.0,0.00010296974795797101,2022-10-15,hcho
20.0,93.5,0.00010366674814697419,2022-10-15,hcho
20.0,93.5,44.10805817222865,2022-10-15,frp
20.0,94.0,9.857576990545345e-05,2022-10-15,hcho
20.0,94.5,9.856184103752331e-05,2022-10-15,hcho
20.0,95.0,9.44690639342843e-05,2022-10-15,hcho
20.0,95.5,9.142008306007951e-05,2022-10-15,hcho
20.0,95.5,37.76405287659651,2022-10-15,frp
20.0,96.0,9.858924054919736e-05,2022-10-15,hcho
20.0,96.5,8.956995096276786e-05,2022-10-15,hcho
20.0,97.0,9.621523620396631e-05,2022-10-15,hcho
20.0,97.5,9.116082440711301e-05,2022-10-15,hcho
20.5,72.5,0.00010783418301666869,2022-10-15,hcho
20.5,73.0,0.00011638789029412379,2022-10-15,hcho
20.5,73.5,0.00011141062149357944,2022-10-15,hcho
20.5,74.0,0.00010823148076416074,2022-10-15,hcho
20.5,74.5,0.00011415880239069626,2022-10-15,hcho
20.5,75.0,0.00012393030100423202,2022-10-15,hcho
20.5,75.5,0.0001268081771720567,2022-10-15,hcho
20.5,76.0,0.00012398113718448012,2022-10-15,hcho
20.5,76.5,0.00011386424087691852,2022-10-15,hcho
20.5,77.0,0.00011189936351865557,2022-10-15,hcho
20.5,77.5,0.00011020461815598708,2022-10-15,hcho
20.5,78.0,0.00010250202087395003,2022-10-15,hcho
20.5,78.5,0.0001154617861286006,2022-10-15,hcho
20.5,79.0,0.00011581820471225174,2022-10-15,hcho
20.5,79.5,0.00010191536542298681,2022-10-15,hcho
20.5,80.0,9.953229401723093e-05,2022-10-15,hcho
20.5,80.5,0.000104262330631414,2022-10-15,hcho
20.5,81.0,0.00010331080287752388,2022-10-15,hcho
20.5,81.5,0.00010457689722683091,2022-10-15,hcho
20.5,82.0,9.382275801499582e-05,2022-10-15,hcho
20.5,82.5,0.00010090174165241029,2022-10-15,hcho
20.5,83.0,9.62158700109063e-05,2022-10-15,hcho
20.5,83.5,9.496377727764861e-05,2022-10-15,hcho
20.5,84.0,0.00010065200757509906,2022-10-15,hcho
20.5,84.5,9.587515112994639e-05,2022-10-15,hcho
20.5,85.0,0.00010365449349078138,2022-10-15,hcho
20.5,85.5,9.81674473204519e-05,2022-10-15,hcho
20.5,86.0,9.567994960464164e-05,2022-10-15,hcho
20.5,86.5,9.682919652288087e-05,2022-10-15,hcho
20.5,87.0,9.453752694915892e-05,2022-10-15,hcho
20.5,87.5,0.00010466236687055307,2022-10-15,hcho
20.5,88.0,0.00010208895517003786,2022-10-15,hcho
20.5,88.5,0.00010201425954160902,2022-10-15,hcho
20.5,89.0,0.00010341225103540879,2022-10-15,hcho
20.5,89.5,9.463998075401229e-05,2022-10-15,hcho
20.5,90.0,0.00010636213053810585,2022-10-15,hcho
20.5,90.5,9.353072130355166e-05,2022-10-15,hcho
20.5,91.0,0.0001003866010175361,2022-10-15,hcho
20.5,91.5,9.303537437397951e-05,2022-10-15,hcho
20.5,92.0,9.895065433160998e-05,2022-10-15,hcho
20.5,92.5,9.112208614065221e-05,2022-10-15,hcho
20.5,93.0,9.848443822263896e-05,2022-10-15,hcho
20.5,93.5,9.425365978811805e-05,2022-10-15,hcho
20.5,94.0,0.00010735439410013996,2022-10-15,hcho
20.5,94.5,9.061345466257924e-05,2022-10-15,hcho
20.5,95.0,9.064849554198752e-05,2022-10-15,hcho
20.5,95.5,0.00010084275299176167,2022-10-15,hcho
20.5,95.5,60.70957335455626,2022-10-15,frp
20.5,96.0,0.00010373892933050181,2022-10-15,hcho
20.5,96.0,17.347741954339696,2022-10-15,frp
20.5,96.5,9.809169191695973e-05,2022-10-15,hcho
20.5,96.5,18.896367439404006,2022-10-15,frp
20.5,97.0,9.406856273825707e-05,2022-10-15,hcho
20.5,97.5,9.992073550154498e-05,2022-10-15,hcho
20.5,97.5,11.359990303255184,2022-10-15,frp
21.0,72.5,0.0001043114127482102,2022-10-15,hcho
21.0,73.0,0.00010402674527211374,2022-10-15,hcho
21.0,73.5,0.00011447747431316137,2022-10-15,hcho
21.0,73.5,31.964374057492563,2022-10-15,frp
21.0,74.0,0.00011041875394013724,2022-10-15,hcho
21.0,74.5,0.00011318663677915557,2022-10-15,hcho
21.0,74.5,81.87775138167571,2022-10-15,frp
21.0,75.0,0.00011306670288214529,2022-10-15,hcho
21.0,75.5,0.00010726862286804478,2022-10-15,hcho
21.0,75.5,31.125780299677302,2022-10-15,frp
21.0,76.0,0.00011858800649039338,2022-10-15,hcho
21.0,76.5,0.00011612132965207027,2022-10-15,hcho
21.0,76.5,77.02944810283627,2022-10-15,frp
21.0,77.0,0.00011238436439851776,2022-10-15,hcho
21.0,77.0,13.834883904473465,2022-10-15,frp
21.0,77.5,0.00010945869196568063,2022-10-15,hcho
21.0,77.5,77.64515249981824,2022-10-15,frp
21.0,78.0,0.00010246041755258591,2022-10-15,hcho
21.0,78.0,47.6055930470457,2022-10-15,frp
21.0,78.5,0.00010082382593980225,2022-10-15,hcho
21.0,79.0,0.00010889003497983311,2022-10-15,hcho
21.0,79.5,0.00010913666939484207,2022-10-15,hcho
21.0,80.0,0.00010028437177134066,2022-10-15,hcho
21.0,80.0,46.69713610128355,2022-10-15,frp
21.0,80.5,9.825606743138859e-05,2022-10-15,hcho
21.0,81.0,0.00010119859464390587,2022-10-15,hcho
21.0,81.5,0.00010020645212051462,2022-10-15,hcho
21.0,81.5,14.193163584585639,2022-10-15,frp
21.0,82.0,9.841845994038992e-05,2022-10-15,hcho
21.0,82.0,43.92760435911876,2022-10-15,frp
21.0,82.5,9.650488979408017e-05,2022-10-15,hcho
21.0,83.0,9.924683172194101e-05,2022-10-15,hcho
21.0,83.5,9.412408933557858e-05,2022-10-15,hcho
21.0,84.0,0.00010541478731063135,2022-10-15,hcho
21.0,84.5,0.00010266992932835069,2022-10-15,hcho
21.0,85.0,9.40749852732992e-05,2022-10-15,hcho
21.0,85.0,18.247025291454975,2022-10-15,frp
21.0,85.5,0.00010679782661495704,2022-10-15,hcho
21.0,86.0,9.631928721392012e-05,2022-10-15,hcho
21.0,86.5,0.00010862270680843343,2022-10-15,hcho
21.0,87.0,0.00010391463825257646,2022-10-15,hcho
21.0,87.5,9.833690101533209e-05,2022-10-15,hcho
21.0,88.0,9.624597628097824e-05,2022-10-15,hcho
21.0,88.5,9.324925444640992e-05,2022-10-15,hcho
21.0,88.5,41.254026327585464,2022-10-15,frp
21.0,89.0,9.690344880466901e-05,2022-10-15,hcho
21.0,89.5,0.00010169487567324171,2022-10-15,hcho
21.0,90.0,0.00010001473692947147,2022-10-15,hcho
21.0,90.5,8.942717121603607e-05,2022-10-15,hcho
21.0,91.0,9.984796337205068e-05,2022-10-15,hcho
21.0,91.0,115.99480704898085,2022-10-15,frp
21.0,91.5,0.00010575155122711908,2022-10-15,hcho
21.0,92.0,9.781412657418976e-05,2022-10-15,hcho
21.0,92.5,9.16476150796014e-05,2022-10-15,hcho
21.0,93.0,8.943423002041546e-05,2022-10-15,hcho
21.0,93.5,9.123500090741506e-05,2022-10-15,hcho
21.0,94.0,9.708200058809994e-05,2022-10-15,hcho
21.0,94.5,9.295969457814321e-05,2022-10-15,hcho
21.0,95.0,9.576653771363794e-05,2022-10-15,hcho
21.0,95.5,0.00010259176967057904,2022-10-15,hcho
21.0,96.0,9.86313989393561e-05,2022-10-15,hcho
21.0,96.5,9.804377182900331e-05,2022-10-15,hcho
21.0,97.0,0.0001023914006614713,2022-10-15,hcho
21.0,97.5,9.530041855706245e-05,2022-10-15,hcho
21.5,72.5,0.00010674993921575422,2022-10-15,hcho
21.5,73.0,0.00011218704871752814,2022-10-15,hcho
21.5,73.5,0.00010603842170480689,2022-10-15,hcho
21.5,74.0,0.00010720957689193969,2022-10-15,hcho
21.5,74.5,0.00011076544800721076,2022-10-15,hcho
21.5,75.0,0.0001108306892708431,2022-10-15,hcho
21.5,75.5,0.00011260546034602786,2022-10-15,hcho
21.5,75.5,27.776377332598834,2022-10-15,frp
21.5,76.0,0.00010740092074502002,2022-10-15,hcho
21.5,76.5,0.00011660451395811649,2022-10-15,hcho
21.5,77.0,0.00010907807624060186,2022-10-15,hcho
21.5,77.5,0.0001049569111250306,2022-10-15,hcho
21.5,78.0,0.0001145161874610836,2022-10-15,hcho
21.5,78.0,16.200136131850453,2022-10-15,frp
21.5,78.5,0.00010098889709056121,2022-10-15,hcho
21.5,79.0,9.27040612914201e-05,2022-10-15,hcho
21.5,79.5,0.00010812259121782386,2022-10-15,hcho
21.5,80.0,0.0001102217148357125,2022-10-15,hcho
21.5,80.0,67.75227878317573,2022-10-15,frp
21.5,80.5,0.00010253463073301825,2022-10-15,hcho
21.5,81.0,8.75460887323151e-05,2022-10-15,hcho
21.5,81.5,0.00010132165606967511,2022-10-15,hcho
21.5,81.5,87.51233980585884,2022-10-15,frp
21.5,82.0,9.846803647257021e-05,2022-10-15,hcho
21.5,82.5,0.00010005886686599428,2022-10-15,hcho
21.5,82.5,65.54767700199294,2022-10-15,frp
21.5,83.0,0.0001012518291479439,2022-10-15,hcho
21.5,83.5,0.00010769242934946521,2022-10-15,hcho
21.5,84.0,9.672731731879918e-05,2022-10-15,hcho
21.5,84.5,9.307630682743237e-05,2022-10-15,hcho
21.5,85.0,8.853998827684481e-05,2022-10-15,hcho
21.5,85.0,15.55578227637254,2022-10-15,frp
21.5,85.5,9.437209549911007e-05,2022-10-15,hcho
21.5,86.0,8.555759589157767e-05,2022-10-15,hcho
21.5,86.5,0.00010569528759060592,2022-10-15,hcho
21.5,86.5,19.90263128002015,2022-10-15,frp
21.5,87.0,9.81583272193826e-05,2022-10-15,hcho
21.5,87.5,0.00010527309243752878,2022-10-15,hcho
21.5,88.0,9.653672207775005e-05,2022-10-15,hcho
21.5,88.5,9.808134164981155e-05,2022-10-15,hcho
21.5,89.0,9.820318757802891e-05,2022-10-15,hcho
21.5,89.5,9.16898666694e-05,2022-10-15,hcho
21.5,90.0,0.00010165454004720472,2022-10-15,hcho
21.5,90.5,9.829638192708852e-05,2022-10-15,hcho
21.5,91.0,9.242319164937112e-05,2022-10-15,hcho
21.5,91.5,9.661550253387151e-05,2022-10-15,hcho
21.5,92.0,9.240523436310349e-05,2022-10-15,hcho
21.5,92.5,0.00010394435914504832,2022-10-15,hcho
21.5,93.0,9.94386026293377e-05,2022-10-15,hcho
21.5,93.5,9.015073510355078e-05,2022-10-15,hcho
21.5,94.0,9.516509822444194e-05,2022-10-15,hcho
21.5,94.5,9.704459615251104e-05,2022-10-15,hcho
21.5,94.5,68.4767835486788,2022-10-15,frp
21.5,95.0,0.00010646855178265284,2022-10-15,hcho
21.5,95.5,0.00010246967862672491,2022-10-15,hcho
21.5,96.0,9.707512364766908e-05,2022-10-15,hcho
21.5,96.5,9.733737106717699e-05,2022-10-15,hcho
21.5,97.0,9.886011953738673e-05,2022-10-15,hcho
21.5,97.0,25.692111283726874,2022-10-15,frp
21.5,97.5,9.714440780223273e-05,2022-10-15,hcho
22.0,67.0,9.92904619051275e-05,2022-10-15,hcho
22.0,67.5,9.940667575216809e-05,2022-10-15,hcho
22.0,68.0,9.342674379661891e-05,2022-10-15,hcho
22.0,68.5,9.394721542104866e-05,2022-10-15,hcho
22.0,68.5,23.474449412645793,2022-10-15,frp
22.0,69.0,0.00010088611000409119,2022-10-15,hcho
22.0,69.5,0.00010014288806970121,2022-10-15,hcho
22.0,69.5,23.098317127244513,2022-10-15,frp
22.0,70.0,0.00010369811282392271,2022-10-15,hcho
22.0,70.0,91.22628209906344,2022-10-15,frp
22.0,70.5,0.0001012773619431437,2022-10-15,hcho
22.0,71.0,0.00010622161031565604,2022-10-15,hcho
22.0,71.5,0.00010855195017712033,2022-10-15,hcho
22.0,72.0,0.00010842539396932258,2022-10-15,hcho
22.0,72.5,0.00010547034943345386,2022-10-15,hcho
22.0,72.5,124.40523498484262,2022-10-15,frp
22.0,73.0,0.00010774346978566149,2022-10-15,hcho
22.0,73.5,0.00011085453376879111,2022-10-15,hcho
22.0,74.0,0.00010227036292637487,2022-10-15,hcho
22.0,74.5,0.00010387872640448405,2022-10-15,hcho
22.0,75.0,0.0001092722595132221,2022-10-15,hcho
22.0,75.0,59.1375052416075,2022-10-15,frp
22.0,75.5,0.00011098609599926785,2022-10-15,hcho
22.0,76.0,0.00011411055530273879,2022-10-15,hcho
22.0,76.5,0.00011455410589018624,2022-10-15,hcho
22.0,77.0,0.00010931186341746074,2022-10-15,hcho
22.0,77.5,0.00011514011312806326,2022-10-15,hcho
22.0,78.0,0.00010909304261132032,2022-10-15,hcho
22.0,78.5,0.00010548897532949905,2022-10-15,hcho
22.0,79.0,0.00010334190049409526,2022-10-15,hcho
22.0,79.5,0.00010421827202148717,2022-10-15,hcho
22.0,80.0,0.00011410024902330574,2022-10-15,hcho
22.0,80.5,0.00010536503169943085,2022-10-15,hcho
22.0,81.0,9.677413632227823e-05,2022-10-15,hcho
22.0,81.5,9.21315623561868e-05,2022-10-15,hcho
22.0,82.0,9.944643724830372e-05,2022-10-15,hcho
22.0,82.0,12.456206550893288,2022-10-15,frp
22.0,82.5,0.00010224737018320397,2022-10-15,hcho
22.0,83.0,9.915497076370853e-05,2022-10-15,hcho
22.0,83.5,0.00010163203824264273,2022-10-15,hcho
22.0,83.5,34.74622541347233,2022-10-15,frp
22.0,84.0,0.0001021372208819736,2022-10-15,hcho
22.0,84.5,9.938236116216374e-05,2022-10-15,hcho
22.0,85.0,9.580314140598182e-05,2022-10-15,hcho
22.0,85.0,19.839506384073587,2022-10-15,frp
22.0,85.5,0.0001032049728475746,2022-10-15,hcho
22.0,85.5,33.527479829185495,2022-10-15,frp
22.0,86.0,8.99399377945269e-05,2022-10-15,hcho
22.0,86.5,8.762212779147556e-05,2022-10-15,hcho
22.0,86.5,13.669916831144235,2022-10-15,frp
22.0,87.0,9.368620607891875e-05,2022-10-15,hcho
22.0,87.5,9.866579950582799e-05,2022-10-15,hcho
22.0,87.5,130.81911151347884,2022-10-15,frp
22.0,88.0,9.958365911028004e-05,2022-10-15,hcho
22.0,88.0,32.56297425815528,2022-10-15,frp
22.0,88.5,9.661248548111405e-05,2022-10-15,hcho
22.0,89.0,8.375775624081099e-05,2022-10-15,hcho
22.0,89.5,8.86584692264074e-05,2022-10-15,hcho
22.0,90.0,9.476511873599088e-05,2022-10-15,hcho
22.0,90.5,9.717133675448513e-05,2022-10-15,hcho
22.0,91.0,9.660460992876015e-05,2022-10-15,hcho
22.0,91.5,9.031783125437462e-05,2022-10-15,hcho
22.0,92.0,9.578046588476868e-05,2022-10-15,hcho
22.0,92.5,9.617867292026777e-05,2022-10-15,hcho
22.0,93.0,9.096246347035954e-05,2022-10-15,hcho
22.0,93.5,9.230508149913713e-05,2022-10-15,hcho
22.0,94.0,9.314110021228549e-05,2022-10-15,hcho
22.0,94.5,9.527887716556992e-05,2022-10-15,hcho
22.0,95.0,9.925099152065773e-05,2022-10-15,hcho
22.0,95.5,0.00010592802695060287,2022-10-15,hcho
22.0,95.5,27.49417301416174,2022-10-15,frp
22.0,96.0,9.493492562424347e-05,2022-10-15,hcho
22.0,96.5,0.0001012154851854942,2022-10-15,hcho
22.0,97.0,9.391986491876475e-05,2022-10-15,hcho
22.0,97.5,9.872442843721386e-05,2022-10-15,hcho
22.5,67.0,0.00010557392807386734,2022-10-15,hcho
22.5,67.5,9.579479453105178e-05,2022-10-15,hcho
22.5,68.0,9.675538693684138e-05,2022-10-15,hcho
22.5,68.5,9.696526107868385e-05,2022-10-15,hcho
22.5,69.0,9.797007184999676e-05,2022-10-15,hcho
22.5,69.5,9.662084945927518e-05,2022-10-15,hcho
22.5,70.0,9.789957422930872e-05,2022-10-15,hcho
22.5,70.5,9.992093762742497e-05,2022-10-15,hcho
22.5,70.5,41.35804133020007,2022-10-15,frp
22.5,71.0,0.00011176780214438465,2022-10-15,hcho
22.5,71.5,0.00010369200198965182,2022-10-15,hcho
22.5,72.0,0.00010772048452407503,2022-10-15,hcho
22.5,72.5,0.00011098540995567879,2022-10-15,hcho
22.5,73.0,0.00010947335334565897,2022-10-15,hcho
22.5,73.5,0.00010897520151598057,2022-10-15,hcho
22.5,74.0,0.000104411745956736,2022-10-15,hcho
22.5,74.5,0.00010152100594811669,2022-10-15,hcho
22.5,74.5,230.62511859870318,2022-10-15,frp
22.5,75.0,0.00010537056749688816,2022-10-15,hcho
22.5,75.5,0.00012299108252009078,2022-10-15,hcho
22.5,76.0,0.00011649217813098503,2022-10-15,hcho
22.5,76.5,0.00010528886682776821,2022-10-15,hcho
22.5,77.0,0.0001030649005554075,2022-10-15,hcho
22.5,77.5,0.00010587022699787844,2022-10-15,hcho
22.5,78.0,0.00011224285039145589,2022-10-15,hcho
22.5,78.5,0.00010158508474139574,2022-10-15,hcho
22.5,79.0,0.0001023575449188339,2022-10-15,hcho
22.5,79.5,0.00010208786353825266,2022-10-15,hcho
22.5,79.5,112.2470648176322,2022-10-15,frp
22.5,80.0,9.940528422982068e-05,2022-10-15,hcho
22.5,80.5,0.00011085815508290992,2022-10-15,hcho
22.5,80.5,61.80288081767924,2022-10-15,frp
22.5,81.0,9.851766258620126e-05,2022-10-15,hcho
22.5,81.0,28.56631800591283,2022-10-15,frp
22.5,81.5,0.00010221126588333973,2022-10-15,hcho
22.5,82.0,9.67617559554172e-05,2022-10-15,hcho
22.5,82.5,0.00010143000430198236,2022-10-15,hcho
22.5,83.0,9.447315021235363e-05,2022-10-15,hcho
22.5,83.5,0.0001026868362772628,2022-10-15,hcho
22.5,84.0,9.893402527532689e-05,2022-10-15,hcho
22.5,84.5,9.420897585482032e-05,2022-10-15,hcho
22.5,84.5,67.497251129364,2022-10-15,frp
22.5,85.0,9.191451345064406e-05,2022-10-15,hcho
22.5,85.5,9.069676237845156e-05,2022-10-15,hcho
22.5,86.0,9.542237834794532e-05,2022-10-15,hcho
22.5,86.5,9.677212255246003e-05,2022-10-15,hcho
22.5,87.0,9.424256038819087e-05,2022-10-15,hcho
22.5,87.5,0.00010302264695547414,2022-10-15,hcho
22.5,88.0,9.823016591641869e-05,2022-10-15,hcho
22.5,88.5,9.725218455280512e-05,2022-10-15,hcho
22.5,88.5,10.958019036291617,2022-10-15,frp
22.5,89.0,9.789350803417146e-05,2022-10-15,hcho
22.5,89.5,0.00010409688887534895,2022-10-15,hcho
22.5,90.0,9.197099924180198e-05,2022-10-15,hcho
22.5,90.5,9.71624587453787e-05,2022-10-15,hcho
22.5,91.0,9.378666070926074e-05,2022-10-15,hcho
22.5,91.5,9.302150663381119e-05,2022-10-15,hcho
22.5,92.0,0.00010140681114829889,2022-10-15,hcho
22.5,92.5,9.090992418039574e-05,2022-10-15,hcho
22.5,93.0,9.86153604982768e-05,2022-10-15,hcho
22.5,93.5,9.353524872879248e-05,2022-10-15,hcho
22.5,93.5,27.005000995455074,2022-10-15,frp
22.5,94.0,0.00010122762570968713,2022-10-15,hcho
22.5,94.5,9.663503043873416e-05,2022-10-15,hcho
22.5,95.0,9.738829470101177e-05,2022-10-15,hcho
22.5,95.5,8.809349804518108e-05,2022-10-15,hcho
22.5,96.0,9.756115872193593e-05,2022-10-15,hcho
22.5,96.0,79.2263117202232,2022-10-15,frp
22.5,96.5,0.00010145912496042624,2022-10-15,hcho
22.5,97.0,0.00010248259952514756,2022-10-15,hcho
22.5,97.5,9.83358243688842e-05,2022-10-15,hcho
23.0,67.0,9.418052234700778e-05,2022-10-15,hcho
23.0,67.5,9.387942597434624e-05,2022-10-15,hcho
23.0,68.0,0.00010108046832977778,2022-10-15,hcho
23.0,68.5,9.893101925187567e-05,2022-10-15,hcho
23.0,69.0,9.523149977715809e-05,2022-10-15,hcho
23.0,69.5,0.00010138009913672011,2022-10-15,hcho
23.0,70.0,0.00010173215888635039,2022-10-15,hcho
23.0,70.5,0.000100201598286408,2022-10-15,hcho
23.0,71.0,0.00010160506601475348,2022-10-15,hcho
23.0,71.5,0.00011272721710748162,2022-10-15,hcho
23.0,72.0,0.00010604581157021148,2022-10-15,hcho
23.0,72.5,0.00010109025030459875,2022-10-15,hcho
23.0,73.0,0.00010551688692696171,2022-10-15,hcho
23.0,73.5,0.00011234261337432093,2022-10-15,hcho
23.0,74.0,0.00010117071596953874,2022-10-15,hcho
23.0,74.5,0.00010885724382585739,2022-10-15,hcho
23.0,75.0,0.00010922306458107929,2022-10-15,hcho
23.0,75.5,0.00011252604741652332,2022-10-15,hcho
23.0,76.0,0.00010934830096321305,2022-10-15,hcho
23.0,76.5,0.00010337287847475435,2022-10-15,hcho
23.0,77.0,9.984512365121794e-05,2022-10-15,hcho
23.0,77.5,0.00010697578733417871,2022-10-15,hcho
23.0,78.0,0.00010931022205584983,2022-10-15,hcho
23.0,78.5,9.194692367782518e-05,2022-10-15,hcho
23.0,79.0,0.00011138132087696211,2022-10-15,hcho
23.0,79.5,0.00010418598900746499,2022-10-15,hcho
23.0,79.5,59.272241973606555,2022-10-15,frp
23.0,80.0,0.00010522574537920056,2022-10-15,hcho
23.0,80.5,0.00010662233090211715,2022-10-15,hcho
23.0,81.0,0.00010606166367922891,2022-10-15,hcho
23.0,81.5,9.800528825705784e-05,2022-10-15,hcho
23.0,82.0,9.650728669180429e-05,2022-10-15,hcho
23.0,82.5,9.863760321435426e-05,2022-10-15,hcho
23.0,83.0,9.057764193782027e-05,2022-10-15,hcho
23.0,83.5,9.693109416795156e-05,2022-10-15,hcho
23.0,84.0,9.069752056116319e-05,2022-10-15,hcho
23.0,84.5,9.471522260649027e-05,2022-10-15,hcho
23.0,85.0,8.936119508068837e-05,2022-10-15,hcho
23.0,85.5,0.0001035708633252737,2022-10-15,hcho
23.0,85.5,73.76636921997952,2022-10-15,frp
23.0,86.0,0.0001044950120221475,2022-10-15,hcho
23.0,86.5,9.302652049021319e-05,2022-10-15,hcho
23.0,87.0,9.461256687500502e-05,2022-10-15,hcho
23.0,87.5,9.002089295796416e-05,2022-10-15,hcho
23.0,88.0,0.00010181673885904024,2022-10-15,hcho
23.0,88.5,9.028826347267861e-05,2022-10-15,hcho
23.0,89.0,9.715032393795706e-05,2022-10-15,hcho
23.0,89.5,9.201318767576553e-05,2022-10-15,hcho
23.0,89.5,30.412377767087094,2022-10-15,frp
23.0,90.0,9.874269455258809e-05,2022-10-15,hcho
23.0,90.5,9.981862863789421e-05,2022-10-15,hcho
23.0,91.0,9.249953008574217e-05,2022-10-15,hcho
23.0,91.5,0.00010076448085981884,2022-10-15,hcho
23.0,92.0,9.021974325936136e-05,2022-10-15,hcho
23.0,92.0,24.143892665130394,2022-10-15,frp
23.0,92.5,9.321408725107517e-05,2022-10-15,hcho
23.0,93.0,9.299093707790036e-05,2022-10-15,hcho
23.0,93.5,9.116794182218887e-05,2022-10-15,hcho
23.0,94.0,9.42642268851257e-05,2022-10-15,hcho
23.0,94.0,19.58185570551707,2022-10-15,frp
23.0,94.5,8.649702623552994e-05,2022-10-15,hcho
23.0,95.0,9.25620282970698e-05,2022-10-15,hcho
23.0,95.5,0.00010037747962414599,2022-10-15,hcho
23.0,96.0,9.929294016962248e-05,2022-10-15,hcho
23.0,96.5,9.635602186864402e-05,2022-10-15,hcho
23.0,97.0,9.315745321317232e-05,2022-10-15,hcho
23.0,97.0,82.35530368904571,2022-10-15,frp
23.0,97.5,9.262152482342424e-05,2022-10-15,hcho
23.5,67.0,0.00010146435747887543,2022-10-15,hcho
23.5,67.5,9.423617460726017e-05,2022-10-15,hcho
23.5,68.0,0.00010014760131549404,2022-10-15,hcho
23.5,68.5,8.530648117931555e-05,2022-10-15,hcho
23.5,69.0,0.00010734571638520698,2022-10-15,hcho
23.5,69.0,56.14503720793142,2022-10-15,frp
23.5,69.5,9.942769225198029e-05,2022-10-15,hcho
23.5,70.0,0.00010914699776259953,2022-10-15,hcho
23.5,70.5,0.00010307585659894976,2022-10-15,hcho
23.5,71.0,0.00010338134521495422,2022-10-15,hcho
23.5,71.5,0.00010154029373027211,2022-10-15,hcho
23.5,72.0,9.939915613196328e-05,2022-10-15,hcho
23.5,72.5,9.777607811145333e-05,2022-10-15,hcho
23.5,73.0,0.00010792986899912144,2022-10-15,hcho
23.5,73.5,9.960797918089215e-05,2022-10-15,hcho
23.5,73.5,36.98879630595654,2022-10-15,frp
23.5,74.0,0.00010946918388182156,2022-10-15,hcho
23.5,74.5,0.00010402927073080215,2022-10-15,hcho
23.5,75.0,0.00011445732196116798,2022-10-15,hcho
23.5,75.0,33.250601137559336,2022-10-15,frp
23.5,75.5,0.00010313134969106377,2022-10-15,hcho
23.5,76.0,0.00011221787439807285,2022-10-15,hcho
23.5,76.5,0.000109490187900444,2022-10-15,hcho
23.5,76.5,91.01812657807574,2022-10-15,frp
23.5,77.0,0.00010855247065365075,2022-10-15,hcho
23.5,77.5,9.976033422592669e-05,2022-10-15,hcho
23.5,78.0,0.00010741069679387178,2022-10-15,hcho
23.5,78.5,9.603121771012573e-05,2022-10-15,hcho
23.5,78.5,65.92548913460732,2022-10-15,frp
23.5,79.0,0.0001076332676598236,2022-10-15,hcho
23.5,79.5,9.785238664814174e-05,2022-10-15,hcho
23.5,80.0,0.00010433828071701711,2022-10-15,hcho
23.5,80.0,36.33745874953222,2022-10-15,frp
23.5,80.5,9.473946659268792e-05,2022-10-15,hcho
23.5,81.0,9.453784503375981e-05,2022-10-15,hcho
23.5,81.5,9.734245439876643e-05,2022-10-15,hcho
23.5,81.5,20.898936667199568,2022-10-15,frp
23.5,82.0,0.00010561100578454831,2022-10-15,hcho
23.5,82.5,9.644884954709788e-05,2022-10-15,hcho
23.5,82.5,24.7658922713172,2022-10-15,frp
23.5,83.0,0.00010133652334184328,2022-10-15,hcho
23.5,83.5,0.00010571466457347389,2022-10-15,hcho
23.5,84.0,9.855065892936349e-05,2022-10-15,hcho
23.5,84.0,27.348894512535075,2022-10-15,frp
23.5,84.5,8.345844909513838e-05,2022-10-15,hcho
23.5,85.0,9.377601993483712e-05,2022-10-15,hcho
23.5,85.5,9.859091387463814e-05,2022-10-15,hcho
23.5,86.0,9.537456646524289e-05,2022-10-15,hcho
23.5,86.5,9.713277976221807e-05,2022-10-15,hcho
23.5,86.5,12.740216631089154,2022-10-15,frp
23.5,87.0,9.273225855907055e-05,2022-10-15,hcho
23.5,87.5,0.00010202475023902871,2022-10-15,hcho
23.5,87.5,26.08598736034295,2022-10-15,frp
23.5,88.0,9.377830730768637e-05,2022-10-15,hcho
23.5,88.0,73.44651854433002,2022-10-15,frp
23.5,88.5,0.00010036469775343981,2022-10-15,hcho
23.5,88.5,22.266477599942355,2022-10-15,frp
23.5,89.0,9.480327782459254e-05,2022-10-15,hcho
23.5,89.5,8.862612371315612e-05,2022-10-15,hcho
23.5,89.5,36.54552512527683,2022-10-15,frp
23.5,90.0,0.00010508439807925763,2022-10-15,hcho
23.5,90.5,9.486443542904387e-05,2022-10-15,hcho
23.5,90.5,41.0911132226494,2022-10-15,frp
23.5,91.0,9.555887319545374e-05,2022-10-15,hcho
23.5,91.0,12.567460442431395,2022-10-15,frp
23.5,91.5,9.101418863668176e-05,2022-10-15,hcho
23.5,92.0,9.96205123047554e-05,2022-10-15,hcho
23.5,92.5,8.873051063644301e-05,2022-10-15,hcho
23.5,93.0,9.650211969513055e-05,2022-10-15,hcho
23.5,93.5,9.771741450552847e-05,2022-10-15,hcho
23.5,94.0,9.137837913826284e-05,2022-10-15,hcho
23.5,94.5,9.13015849013894e-05,2022-10-15,hcho
23.5,95.0,9.985547102519763e-05,2022-10-15,hcho
23.5,95.5,9.32251973671937e-05,2022-10-15,hcho
23.5,96.0,9.671683475216924e-05,2022-10-15,hcho
23.5,96.0,30.927858628273768,2022-10-15,frp
23.5,96.5,9.058032094028177e-05,2022-10-15,hcho
